Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,170.63999938964844,170.72000122070312,168.85000610351562,169.91000366210938,149.2884979248047,812400
2018-01-03,169.9499969482422,170.19000244140625,168.6699981689453,169.07000732421875,148.55043029785156,798700
2018-01-04,169.74000549316406,171.41000366210938,169.60000610351562,169.69000244140625,149.0951690673828,870200
2018-01-05,170.32000732421875,170.47999572753906,169.64999389648438,170.27000427246094,149.6047821044922,819200
2018-01-08,170.3800048828125,172.27000427246094,169.22999572753906,172.0,151.12481689453125,1006300
2018-01-09,172.97000122070312,176.1699981689453,172.88999938964844,174.0800018310547,152.95236206054688,1639400
2018-01-10,173.9199981689453,176.0800018310547,173.44000244140625,175.8300018310547,154.49000549316406,901900
2018-01-11,176.6199951171875,179.41000366210938,176.3300018310547,178.97999572753906,157.25765991210938,726800
2018-01-12,179.63999938964844,182.3699951171875,178.75,182.0399932861328,159.9462432861328,1153200
2018-01-16,183.58999633789062,183.89999389648438,176.88999938964844,177.30999755859375,155.7903594970703,1618500
2018-01-17,177.47000122070312,179.27000427246094,175.66000366210938,178.47000122070312,156.8095245361328,1202400
2018-01-18,178.5,180.89999389648438,177.22999572753906,177.57000732421875,156.01876831054688,752500
2018-01-19,178.00999450683594,180.4199981689453,177.0399932861328,178.80999755859375,157.10829162597656,1246700
2018-01-22,178.89999389648438,179.2899932861328,176.80999755859375,177.94000244140625,156.3438720703125,1131800
2018-01-23,177.27000427246094,178.75999450683594,176.27000427246094,178.30999755859375,156.66900634765625,1142100
2018-01-24,179.2899932861328,180.52000427246094,177.22000122070312,180.30999755859375,158.42620849609375,1537100
2018-01-25,179.41000366210938,180.33999633789062,172.41000366210938,173.1300048828125,152.11767578125,1920100
2018-01-26,173.77000427246094,179.92999267578125,172.6999969482422,179.83999633789062,158.0132598876953,1487300
2018-01-29,179.5399932861328,180.99000549316406,177.0800018310547,177.4499969482422,155.9133758544922,887700
2018-01-30,175.99000549316406,176.8699951171875,171.83999633789062,172.00999450683594,151.13363647460938,1190600
2018-01-31,172.6699981689453,173.7899932861328,167.44000244140625,168.6999969482422,148.2252960205078,1458800
2018-02-01,168.61000061035156,171.1699981689453,168.22000122070312,171.0800018310547,150.31643676757812,1172500
2018-02-02,169.99000549316406,171.0500030517578,166.8000030517578,167.5,147.1709747314453,1095400
2018-02-05,165.77000427246094,167.6199951171875,159.8300018310547,160.38999938964844,140.92393493652344,1739300
2018-02-06,154.52000427246094,161.83999633789062,154.02999877929688,160.55999755859375,141.07322692871094,1900200
2018-02-07,159.3300018310547,164.33999633789062,159.0,160.11000061035156,140.67784118652344,1313200
2018-02-08,160.10000610351562,160.89999389648438,152.4499969482422,152.5,133.991455078125,1608300
2018-02-09,154.77999877929688,155.63999938964844,148.6199951171875,153.8800048828125,135.20401000976562,1484600
2018-02-12,155.63999938964844,158.10000610351562,154.75,155.91000366210938,136.98760986328125,1079000
2018-02-13,154.77999877929688,157.47999572753906,153.6199951171875,156.6199951171875,137.61143493652344,1544600
2018-02-14,155.49000549316406,160.83999633789062,154.52999877929688,160.5500030517578,141.06446838378906,1068600
2018-02-15,161.58999633789062,161.75,157.41000366210938,159.0,140.42855834960938,909800
2018-02-16,158.14999389648438,160.8800048828125,158.0800018310547,159.80999755859375,141.14393615722656,769800
2018-02-20,158.57000732421875,160.9499969482422,157.64999389648438,158.75999450683594,140.216552734375,771900
2018-02-21,159.0500030517578,163.8800048828125,158.49000549316406,159.3800048828125,140.76419067382812,988000
2018-02-22,160.6300048828125,161.17999267578125,157.72999572753906,158.00999450683594,139.55421447753906,784200
2018-02-23,158.88999938964844,160.41000366210938,158.50999450683594,160.27999877929688,141.55906677246094,771000
2018-02-26,161.27999877929688,162.6699981689453,160.4499969482422,162.32000732421875,143.3607940673828,662500
2018-02-27,162.24000549316406,163.85000610351562,159.7100067138672,159.77000427246094,141.10862731933594,1005400
2018-02-28,160.1199951171875,161.3800048828125,156.36000061035156,156.44000244140625,138.16757202148438,1211300
2018-03-01,156.3300018310547,157.19000244140625,152.33999633789062,153.66000366210938,135.71229553222656,1309400
2018-03-02,151.35000610351562,152.10000610351562,147.89999389648438,150.91000366210938,133.28346252441406,1661200
2018-03-05,149.55999755859375,156.05999755859375,148.0,155.6199951171875,137.44334411621094,1318200
2018-03-06,156.32000732421875,156.50999450683594,154.02000427246094,155.57000732421875,137.3992156982422,645900
2018-03-07,153.92999267578125,156.08999633789062,153.6699981689453,155.74000549316406,137.54934692382812,886100
2018-03-08,156.41000366210938,156.6999969482422,154.30999755859375,156.41000366210938,138.14105224609375,737300
2018-03-09,158.00999450683594,161.5800018310547,157.1199951171875,161.11000061035156,142.2921142578125,815900
2018-03-12,160.89999389648438,161.16000366210938,159.38999938964844,159.8800048828125,141.20574951171875,682300
2018-03-13,160.83999633789062,161.52000427246094,158.35000610351562,158.91000366210938,140.3490753173828,1175000
2018-03-14,159.99000549316406,159.99000549316406,156.5800018310547,157.00999450683594,138.67098999023438,559900
2018-03-15,157.32000732421875,157.58999633789062,155.0399932861328,155.38999938964844,137.2401885986328,815700
2018-03-16,155.5500030517578,158.61000061035156,155.19000244140625,157.10000610351562,138.75047302246094,1525900
2018-03-19,156.7899932861328,157.69000244140625,154.8300018310547,156.0399932861328,137.8142547607422,582000
2018-03-20,156.91000366210938,158.0,156.52999877929688,157.13999938964844,138.78579711914062,912900
2018-03-21,157.2899932861328,159.9499969482422,154.91000366210938,157.86000061035156,139.4217071533203,699000
2018-03-22,155.8000030517578,156.47999572753906,150.89999389648438,151.05999755859375,133.41595458984375,1123600
2018-03-23,151.17999267578125,151.3800048828125,144.5500030517578,144.88999938964844,127.96662902832031,1063500
2018-03-26,147.77000427246094,149.9499969482422,146.5,149.5500030517578,132.08233642578125,1242500
2018-03-27,150.00999450683594,151.5399932861328,146.14999389648438,147.30999755859375,130.1039581298828,950500
2018-03-28,147.7899932861328,148.27999877929688,145.0,146.9600067138672,129.7948455810547,1268100
2018-03-29,147.5800018310547,149.6999969482422,147.11000061035156,147.94000244140625,130.660400390625,1074500
2018-04-02,147.58999633789062,148.3300018310547,140.10000610351562,142.6699981689453,126.00591278076172,1248100
2018-04-03,143.75999450683594,145.05999755859375,142.11000061035156,144.6999969482422,127.7988052368164,1157500
2018-04-04,141.64999389648438,146.07000732421875,141.64999389648438,145.6999969482422,128.6820068359375,918000
2018-04-05,146.63999938964844,146.9499969482422,145.17999267578125,145.97000122070312,128.92051696777344,1026100
2018-04-06,143.72000122070312,144.72000122070312,140.19000244140625,141.30999755859375,124.8048324584961,763100
2018-04-09,142.32000732421875,144.72999572753906,141.25,141.3800048828125,124.86658477783203,608000
2018-04-10,143.3699951171875,145.16000366210938,143.17999267578125,144.2899932861328,127.43672180175781,707900
2018-04-11,142.77999877929688,142.77999877929688,140.74000549316406,141.3699951171875,124.85775756835938,640600
2018-04-12,142.1999969482422,144.47999572753906,141.9199981689453,143.52999877929688,126.76549530029297,868200
2018-04-13,144.86000061035156,145.02999877929688,141.02000427246094,141.6300048828125,125.08739471435547,715900
2018-04-16,143.0500030517578,145.2100067138672,141.66000366210938,143.58999633789062,126.8184585571289,980000
2018-04-17,144.89999389648438,146.38999938964844,143.72000122070312,144.07000732421875,127.242431640625,1578800
2018-04-18,144.39999389648438,146.32000732421875,144.3800048828125,144.6199951171875,127.72817993164062,893100
2018-04-19,144.7100067138672,146.82000732421875,144.7100067138672,145.5800018310547,128.57603454589844,1240200
2018-04-20,146.0,146.1199951171875,143.32000732421875,143.69000244140625,126.90679168701172,1387900
2018-04-23,144.10000610351562,147.47000122070312,143.6999969482422,145.49000549316406,128.49655151367188,1332300
2018-04-24,149.00999450683594,152.57000732421875,141.36000061035156,142.66000366210938,125.99710845947266,1852300
2018-04-25,141.7100067138672,143.0,140.11000061035156,141.44000244140625,124.91962432861328,1227500
2018-04-26,141.66000366210938,143.5500030517578,140.19000244140625,142.17999267578125,125.57317352294922,1473000
2018-04-27,142.05999755859375,143.3800048828125,141.49000549316406,141.74000549316406,125.18455505371094,858700
2018-04-30,142.10000610351562,143.5,140.19000244140625,140.2100067138672,123.83329010009766,835400
2018-05-01,140.0500030517578,140.9199981689453,138.14999389648438,139.0500030517578,122.80878448486328,1153000
2018-05-02,137.57000732421875,138.50999450683594,132.58999633789062,132.99000549316406,117.45655822753906,2192900
2018-05-03,132.3800048828125,133.63999938964844,129.8699951171875,131.49000549316406,116.13176727294922,1589700
2018-05-04,130.57000732421875,135.5500030517578,130.57000732421875,134.57000732421875,119.671142578125,1126200
2018-05-07,134.8300018310547,135.52999877929688,133.11000061035156,134.10000610351562,119.25318145751953,1437400
2018-05-08,133.77000427246094,135.1699981689453,133.0399932861328,134.30999755859375,119.43991088867188,1639800
2018-05-09,135.14999389648438,135.25999450683594,133.66000366210938,134.24000549316406,119.377685546875,1410700
2018-05-10,134.2100067138672,136.63999938964844,133.74000549316406,135.50999450683594,120.50706481933594,1064100
2018-05-11,136.25,138.8800048828125,136.25,137.07000732421875,121.89434814453125,943800
2018-05-14,137.61000061035156,139.72000122070312,137.60000610351562,138.9600067138672,123.57511138916016,1512500
2018-05-15,138.27000427246094,139.32000732421875,137.72000122070312,138.16000366210938,122.86367797851562,1226600
2018-05-16,138.05999755859375,140.8800048828125,138.05999755859375,139.91000366210938,124.4198989868164,1006700
2018-05-17,139.6699981689453,142.19000244140625,139.14999389648438,141.4499969482422,125.78941345214844,1382500
2018-05-18,141.35000610351562,141.6999969482422,140.3000030517578,141.00999450683594,125.39810943603516,1026900
2018-05-21,142.14999389648438,143.69000244140625,142.08999633789062,142.49000549316406,126.7142333984375,991900
2018-05-22,142.75,145.2100067138672,142.61000061035156,144.24000549316406,128.27052307128906,1039400
2018-05-23,142.99000549316406,143.44000244140625,140.2100067138672,142.1699981689453,126.4296646118164,982900
2018-05-24,141.50999450683594,143.00999450683594,140.55999755859375,142.6199951171875,126.82987213134766,780300
2018-05-25,141.82000732421875,143.1699981689453,141.4600067138672,142.22999572753906,126.48307037353516,960500
2018-05-29,140.10000610351562,140.27999877929688,135.4199981689453,136.27000427246094,121.18289947509766,976300
2018-05-30,138.0,140.2100067138672,137.55999755859375,139.50999450683594,124.06419372558594,978000
2018-05-31,140.2100067138672,140.2100067138672,138.0500030517578,138.6300048828125,123.2816162109375,1894000
2018-06-01,140.97000122070312,141.52000427246094,139.6699981689453,140.25,124.72225952148438,979500
2018-06-04,140.91000366210938,141.30999755859375,139.58999633789062,140.3000030517578,124.7667007446289,813900
2018-06-05,139.8699951171875,140.49000549316406,137.85000610351562,139.66000366210938,124.19758605957031,1116200
2018-06-06,140.30999755859375,142.3800048828125,140.02999877929688,142.0,126.27849578857422,1054600
2018-06-07,142.00999450683594,143.74000549316406,141.10000610351562,142.07000732421875,126.34076690673828,854100
2018-06-08,141.97999572753906,142.85000610351562,141.33999633789062,142.6300048828125,126.8387680053711,559600
2018-06-11,145.57000732421875,150.99000549316406,145.3000030517578,147.4600067138672,131.13406372070312,1780700
2018-06-12,147.4600067138672,147.61000061035156,146.24000549316406,146.8699951171875,130.6093292236328,1167700
2018-06-13,146.92999267578125,147.47000122070312,146.02999877929688,146.16000366210938,129.97796630859375,756100
2018-06-14,147.0399932861328,148.3000030517578,145.8300018310547,147.64999389648438,131.30299377441406,874800
2018-06-15,147.1199951171875,147.9600067138672,144.8000030517578,147.3300018310547,131.0184326171875,1427000
2018-06-18,146.6199951171875,149.16000366210938,144.89999389648438,148.75,132.2811737060547,1472200
2018-06-19,146.60000610351562,148.9199981689453,145.64999389648438,148.3000030517578,131.8810272216797,1112700
2018-06-20,148.49000549316406,149.0,146.6699981689453,146.9499969482422,130.68048095703125,991200
2018-06-21,146.74000549316406,147.75,145.99000549316406,146.4499969482422,130.23583984375,786500
2018-06-22,148.0,148.82000732421875,146.36000061035156,146.36000061035156,130.1558380126953,2649300
2018-06-25,145.7100067138672,145.8000030517578,143.14999389648438,144.77000427246094,128.74188232421875,1004000
2018-06-26,144.35000610351562,145.0,141.44000244140625,141.72999572753906,126.03838348388672,1161800
2018-06-27,141.75999450683594,142.4600067138672,138.27999877929688,138.36000061035156,123.0414810180664,906800
2018-06-28,138.3000030517578,139.24000549316406,136.80999755859375,138.49000549316406,123.15708923339844,1028000
2018-06-29,139.52000427246094,143.00999450683594,139.3800048828125,139.8800048828125,124.39324188232422,1301300
2018-07-02,138.6199951171875,141.17999267578125,138.19000244140625,140.8699951171875,125.27360534667969,721400
2018-07-03,141.4499969482422,141.97999572753906,138.97999572753906,139.24000549316406,123.82408142089844,337400
2018-07-05,140.63999938964844,141.5399932861328,139.92999267578125,140.97000122070312,125.36253356933594,996700
2018-07-06,140.44000244140625,142.41000366210938,139.8699951171875,141.67999267578125,125.99392700195312,988600
2018-07-09,142.52999877929688,146.11000061035156,141.74000549316406,145.75999450683594,129.62222290039062,1217600
2018-07-10,146.0,146.3699951171875,144.0399932861328,144.8300018310547,128.79519653320312,799200
2018-07-11,138.1999969482422,144.0500030517578,138.1999969482422,142.88999938964844,127.06996154785156,794900
2018-07-12,144.1300048828125,144.22999572753906,141.10000610351562,142.27000427246094,126.51861572265625,755700
2018-07-13,142.14999389648438,143.67999267578125,141.75999450683594,142.00999450683594,126.28739166259766,845100
2018-07-16,142.33999633789062,142.7899932861328,141.44000244140625,142.24000549316406,126.49193572998047,906200
2018-07-17,142.1999969482422,143.80999755859375,141.36000061035156,142.9600067138672,127.1322250366211,845500
2018-07-18,142.80999755859375,145.58999633789062,142.74000549316406,145.2100067138672,129.1331329345703,1039800
2018-07-19,144.47999572753906,144.97999572753906,141.1300048828125,141.27000427246094,125.62934112548828,897900
2018-07-20,140.77999877929688,141.0399932861328,139.33999633789062,139.52999877929688,124.08196258544922,1587900
2018-07-23,139.33999633789062,143.1699981689453,139.33999633789062,143.02000427246094,127.18557739257812,1055700
2018-07-24,144.2899932861328,144.2899932861328,142.02999877929688,142.4600067138672,126.68759155273438,1132700
2018-07-25,144.47000122070312,149.25,142.52000427246094,145.25,129.16867065429688,1785400
2018-07-26,146.25,149.14999389648438,146.25,148.42999267578125,131.99658203125,1400200
2018-07-27,148.44000244140625,150.6699981689453,148.14999389648438,148.75,132.2811737060547,828800
2018-07-30,148.97000122070312,150.0,146.74000549316406,146.97000122070312,130.6982879638672,655700
