Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,44.290000915527344,45.27000045776367,44.130001068115234,45.20500183105469,41.10610580444336,3266200
2018-01-03,45.255001068115234,46.09000015258789,45.189998626708984,45.8849983215332,41.72444152832031,5060000
2018-01-04,46.1150016784668,46.42499923706055,45.720001220703125,45.994998931884766,41.824466705322266,3292600
2018-01-05,46.290000915527344,46.439998626708984,45.78499984741211,46.130001068115234,41.947227478027344,2962000
2018-01-08,45.970001220703125,46.435001373291016,45.66999816894531,46.310001373291016,42.11090850830078,2168600
2018-01-09,46.3650016784668,46.51499938964844,45.84000015258789,46.255001068115234,42.0609016418457,4446600
2018-01-10,45.974998474121094,46.130001068115234,45.040000915527344,45.474998474121094,41.35160827636719,3984400
2018-01-11,45.59000015258789,46.16999816894531,45.36000061035156,46.05500030517578,41.879024505615234,2155200
2018-01-12,46.165000915527344,46.82500076293945,45.89500045776367,46.720001220703125,42.48373794555664,2542600
2018-01-16,47.01499938964844,47.185001373291016,46.34000015258789,46.665000915527344,42.433712005615234,3517000
2018-01-17,47.189998626708984,48.189998626708984,46.959999084472656,48.0099983215332,43.656761169433594,5706600
2018-01-18,48.0099983215332,48.79999923706055,47.935001373291016,48.64500045776367,44.234188079833984,4833200
2018-01-19,48.92499923706055,49.06999969482422,48.470001220703125,48.724998474121094,44.306922912597656,7529800
2018-01-22,48.80500030517578,49.35499954223633,48.6150016784668,49.345001220703125,44.87071228027344,3495600
2018-01-23,49.345001220703125,49.584999084472656,49.03499984741211,49.2599983215332,44.793418884277344,3262000
2018-01-24,48.43000030517578,48.900001525878906,47.44499969482422,47.68000030517578,43.356689453125,6566800
2018-01-25,48.154998779296875,48.17499923706055,46.125,46.2400016784668,42.04726028442383,5448800
2018-01-26,46.959999084472656,48.53499984741211,46.7400016784668,48.45500183105469,44.06142044067383,6504400
2018-01-29,48.06999969482422,48.64500045776367,47.689998626708984,48.439998626708984,44.047767639160156,3917400
2018-01-30,48.17499923706055,48.255001068115234,47.44499969482422,47.494998931884766,43.18845748901367,4091200
2018-01-31,47.89500045776367,48.10499954223633,47.2599983215332,47.61000061035156,43.293033599853516,3888000
2018-02-01,47.45500183105469,47.94499969482422,47.05500030517578,47.27000045776367,42.98386764526367,3865000
2018-02-02,47.0,47.470001220703125,46.619998931884766,46.654998779296875,42.424625396728516,3890600
2018-02-05,46.54999923706055,47.025001525878906,44.73500061035156,44.75,40.692344665527344,7048200
2018-02-06,44.06999969482422,45.959999084472656,43.95000076293945,45.959999084472656,41.79263687133789,10956200
2018-02-07,43.775001525878906,44.5,41.404998779296875,41.45500183105469,37.69612503051758,27250400
2018-02-08,41.5,41.60499954223633,39.619998931884766,39.95000076293945,36.327598571777344,16232400
2018-02-09,40.3849983215332,40.9900016784668,39.165000915527344,40.52000045776367,36.84590148925781,11433600
2018-02-12,40.755001068115234,41.755001068115234,40.755001068115234,41.5099983215332,37.74613952636719,10039800
2018-02-13,41.05500030517578,41.35499954223633,40.064998626708984,40.404998779296875,36.741336822509766,8593000
2018-02-14,40.02000045776367,41.189998626708984,40.0,41.10499954223633,37.377864837646484,7374200
2018-02-15,41.55500030517578,41.63999938964844,40.5,41.244998931884766,37.50516891479492,7161000
2018-02-16,41.1150016784668,41.90999984741211,41.1150016784668,41.70500183105469,37.923458099365234,7107200
2018-02-20,41.31999969482422,43.2599983215332,41.31999969482422,42.43000030517578,38.75136947631836,8053000
2018-02-21,42.6150016784668,42.91999816894531,41.79999923706055,42.07500076293945,38.42713928222656,6471600
2018-02-22,42.09000015258789,42.814998626708984,41.625,41.959999084472656,38.322105407714844,4396400
2018-02-23,42.404998779296875,42.61000061035156,41.834999084472656,42.58000183105469,38.888362884521484,4127600
2018-02-26,42.724998474121094,43.22999954223633,42.625,43.189998626708984,39.445472717285156,4429200
2018-02-27,43.880001068115234,46.1349983215332,43.80500030517578,44.275001525878906,40.436405181884766,12217000
2018-02-28,44.709999084472656,45.255001068115234,44.349998474121094,44.46500015258789,40.60993957519531,8231000
2018-03-01,44.5099983215332,45.0,43.779998779296875,44.5099983215332,40.65102767944336,7676800
2018-03-02,46.19499969482422,46.875,44.5,45.64500045776367,41.68762969970703,17057200
2018-03-05,45.8650016784668,47.45500183105469,45.54499816894531,47.23500061035156,43.13977813720703,7874800
2018-03-06,47.494998931884766,48.380001068115234,46.869998931884766,48.28499984741211,44.09874725341797,9563000
2018-03-07,47.540000915527344,48.040000915527344,47.11000061035156,47.78499984741211,43.64209747314453,6008200
2018-03-08,48.5,48.58000183105469,47.279998779296875,47.66999816894531,43.53706359863281,7787800
2018-03-09,48.45500183105469,49.564998626708984,48.224998474121094,49.48500061035156,45.194705963134766,8548800
2018-03-12,49.76499938964844,50.25,49.650001525878906,50.119998931884766,45.77465057373047,5845800
2018-03-13,50.494998931884766,50.7400016784668,48.7400016784668,49.01499938964844,44.76545333862305,7340800
2018-03-14,49.26499938964844,49.349998474121094,48.380001068115234,48.625,44.40925979614258,4691200
2018-03-15,48.720001220703125,48.90999984741211,48.43000030517578,48.76499938964844,44.53712463378906,3396800
2018-03-16,48.79999923706055,49.400001525878906,48.619998931884766,49.09000015258789,44.833953857421875,5334600
2018-03-19,48.619998931884766,48.73500061035156,47.44499969482422,48.48500061035156,44.281394958496094,5297400
2018-03-20,48.665000915527344,49.45500183105469,48.505001068115234,49.27000045776367,44.998348236083984,4514600
2018-03-21,49.029998779296875,50.1349983215332,49.025001525878906,49.60499954223633,45.3043098449707,5029400
2018-03-22,48.82500076293945,49.415000915527344,48.25,48.275001525878906,44.089603424072266,4391400
2018-03-23,48.349998474121094,48.46500015258789,47.005001068115234,47.005001068115234,42.92972183227539,7190800
2018-03-26,47.994998931884766,49.040000915527344,47.30500030517578,48.994998931884766,44.7471809387207,3415600
2018-03-27,49.334999084472656,49.54499816894531,46.8650016784668,47.20000076293945,43.107818603515625,5599600
2018-03-28,47.03499984741211,47.19499969482422,45.46500015258789,45.58000183105469,41.62826919555664,7351000
2018-03-29,45.96500015258789,46.30500030517578,45.224998474121094,45.68000030517578,41.7195930480957,8538800
2018-04-02,45.494998931884766,45.75,43.6150016784668,43.814998626708984,40.01628875732422,8732200
